Year,LeagueID,LeagueName,RosterID,OwnerID,OwnerName,PlayerID
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,7670
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,6156
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,1029
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,6001
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,7543
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,6167
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,2306
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,5985
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,7568
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,NO
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,6846
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,7586
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,4273
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,5917
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,3976
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,3214
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,4866
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,7591
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,5937
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,5859
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,6926
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,4981
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,6885
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,3198
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,4571
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,943
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,5962
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,4195
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,1346
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,6801
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,6904
2021,652823294856224768,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,5007
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,2325
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,6814
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,7574
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,4036
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,7527
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,4149
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,6822
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,503
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,7594
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,6938
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,5857
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,2319
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,6063
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,7603
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,7567
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,4531
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,7529
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,5848
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,1945
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,7540
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,4973
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,6957
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,5916
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,3328
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,5110
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,7438
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,7694
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,7569
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,1099
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,2822
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,827
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,3286
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,ARI
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,5878
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,4082
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,6857
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,4574
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,6804
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,PIT
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,5170
2021,652823294856224768,NCAA PAC 12,3,470320542868566016,Dunebuggy619,6783
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,2251
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,4741
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,6828
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,7716
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,5001
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,7082
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,5880
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,3199
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,138
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,6850
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,CHI
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,7602
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,650
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,391
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,6794
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,7581
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,PHI
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,5890
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,7589
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,7597
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,4381
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,3327
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,6108
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,2382
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,5133
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,5022
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,6886
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,7523
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,4068
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,4034
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,7703
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,7535
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,7596
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,4137
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,4994
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,3634
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,7538
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,7088
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,2391
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,2197
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,1266
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,NE
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,7944
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,2025
2021,652823294856224768,NCAA PAC 12,4,477666723663704064,chzhead412,6918
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,2334
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,7588
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,1971
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,5086
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,3451
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,2588
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,7559
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,4718
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,6853
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,6039
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,5010
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,6002
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,6931
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,5927
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,7571
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,1234
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,5549
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,4217
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,4039
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,5107
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,2028
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,3868
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,LAR
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,5068
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,4983
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,6920
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,6945
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,3164
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,1833
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,TB
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,6996
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,2750
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,7562
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,5209
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,49
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,5781
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,1149
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,6068
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,5026
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,3423
2021,652823294856224768,NCAA PAC 12,5,619963570297352192,cooperthach,2474
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,3242
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,5873
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,4029
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,6148
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,1426
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,1425
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,5230
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,3257
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,1379
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,2331
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,6803
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,1848
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,NYG
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,5008
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,1067
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,3202
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,BUF
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,4199
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,4274
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,4080
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,7565
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,2749
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,6869
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,1689
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,6847
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,1974
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,6984
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,2410
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,4663
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,5987
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,7605
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,7599
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,7607
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,4881
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,1166
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,1837
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,5284
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,1348
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,6768
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,367
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,5024
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,2359
2021,652823294856224768,NCAA PAC 12,6,338823136923381760,samggannon,3342
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,5846
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,1466
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,6753
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,6798
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7528
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,6789
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,4144
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7537
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,6845
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,6943
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7720
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,6144
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,6843
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7610
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,6895
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,6770
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7525
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,6878
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,5536
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7556
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7045
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,5967
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,CLE
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,6909
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,WAS
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,6870
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,5347
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7564
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,4046
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7561
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7601
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7064
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7713
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7526
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,4227
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7608
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,6927
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7794
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,4943
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7049
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7828
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7593
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,6908
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,7553
2021,652823294856224768,NCAA PAC 12,7,597246797479469056,wrightc214,6786
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,5241
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,6813
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,7002
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,5849
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,6126
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,6989
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,4651
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,7098
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,2214
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,5113
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,2390
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,491
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,4197
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,1329
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,5272
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,2078
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,3163
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,1592
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,JAX
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,CAR
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,616
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,5119
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,2378
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,2309
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,4040
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,6040
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,7083
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,3271
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,830
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,642
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,2399
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,7609
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,7533
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,2146
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,7496
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,2257
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,515
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,3209
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,4421
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,1387
2021,652823294856224768,NCAA PAC 12,8,449317906098941952,gerad,5965
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,7062
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,7135
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,6088
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,6012
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,7042
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,CIN
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,7050
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,5980
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,7071
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,4995
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,4085
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,4950
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,6290
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,7572
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,111
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,6973
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,4147
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,5131
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,5009
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,GB
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,4055
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,6234
2021,652823294856224768,NCAA PAC 12,9,519390092788297728,ScottyW13,4602
